locationId,location,city,country,utc,local,parameter,value,unit,latitude,longitude
42642,Centro,Quito,EC,2021-01-06T13:00:00+00:00,2021-01-06T12:00:00-01:00,co,0.576468599,ppm,-0.2215,-78.51413
42644,El Camal,Quito,EC,2021-01-06T13:00:00+00:00,2021-01-06T12:00:00-01:00,so2,14.284443377796,ppm,-0.25192,-78.51713
42645,Guamani,Quito,EC,2021-01-06T13:00:00+00:00,2021-01-06T12:00:00-01:00,co,0.919446292,ppm,-0.33428,-78.5534
42642,Centro,Quito,EC,2021-01-06T13:00:00+00:00,2021-01-06T12:00:00-01:00,pm25,13.383,µg/m³,-0.2215,-78.51413
42643,Cotocollao,Quito,EC,2021-01-06T13:00:00+00:00,2021-01-06T12:00:00-01:00,pm25,20.238,µg/m³,-0.11072,-78.49953
42644,El Camal,Quito,EC,2021-01-06T13:00:00+00:00,2021-01-06T12:00:00-01:00,pm25,16.01,µg/m³,-0.25192,-78.51713
42643,Cotocollao,Quito,EC,2021-01-06T13:00:00+00:00,2021-01-06T12:00:00-01:00,co,0.516853656,ppm,-0.11072,-78.49953
42641,Carapungo,Quito,EC,2021-01-06T12:00:00+00:00,2021-01-06T11:00:00-01:00,pm25,26.68,µg/m³,-0.09548,-78.44988
42644,El Camal,Quito,EC,2021-01-06T12:00:00+00:00,2021-01-06T11:00:00-01:00,co,0.637755096,ppm,-0.25192,-78.51713
42642,Centro,Quito,EC,2021-01-06T12:00:00+00:00,2021-01-06T11:00:00-01:00,pm25,26.238,µg/m³,-0.2215,-78.51413
42644,El Camal,Quito,EC,2021-01-06T12:00:00+00:00,2021-01-06T11:00:00-01:00,so2,11.850978439444,ppm,-0.25192,-78.51713
42645,Guamani,Quito,EC,2021-01-06T12:00:00+00:00,2021-01-06T11:00:00-01:00,so2,2.857564259808,ppm,-0.33428,-78.5534
42645,Guamani,Quito,EC,2021-01-06T12:00:00+00:00,2021-01-06T11:00:00-01:00,pm25,31.795,µg/m³,-0.33428,-78.5534
42642,Centro,Quito,EC,2021-01-06T12:00:00+00:00,2021-01-06T11:00:00-01:00,co,0.456643365,ppm,-0.2215,-78.51413
42648,Tumbaco,Quito,EC,2021-01-06T12:00:00+00:00,2021-01-06T11:00:00-01:00,so2,3.295541862344,ppm,-0.21484,-78.40326
42643,Cotocollao,Quito,EC,2021-01-06T12:00:00+00:00,2021-01-06T11:00:00-01:00,pm25,18.429,µg/m³,-0.11072,-78.49953
42646,Los Chillos,Quito,EC,2021-01-06T12:00:00+00:00,2021-01-06T11:00:00-01:00,co,0.295647527,ppm,-0.29693,-78.45555
42641,Carapungo,Quito,EC,2021-01-06T12:00:00+00:00,2021-01-06T11:00:00-01:00,so2,6.373587493272,ppm,-0.09548,-78.44988
42643,Cotocollao,Quito,EC,2021-01-06T12:00:00+00:00,2021-01-06T11:00:00-01:00,co,0.445961448,ppm,-0.11072,-78.49953
42646,Los Chillos,Quito,EC,2021-01-06T12:00:00+00:00,2021-01-06T11:00:00-01:00,so2,6.439051083272,ppm,-0.29693,-78.45555
42644,El Camal,Quito,EC,2021-01-06T12:00:00+00:00,2021-01-06T11:00:00-01:00,pm25,26.932,µg/m³,-0.25192,-78.51713
42642,Centro,Quito,EC,2021-01-06T12:00:00+00:00,2021-01-06T11:00:00-01:00,so2,5.888161880704,ppm,-0.2215,-78.51413
42648,Tumbaco,Quito,EC,2021-01-06T12:00:00+00:00,2021-01-06T11:00:00-01:00,co,0.159450223,ppm,-0.21484,-78.40326
42648,Tumbaco,Quito,EC,2021-01-06T12:00:00+00:00,2021-01-06T11:00:00-01:00,pm25,31.141,µg/m³,-0.21484,-78.40326
42643,Cotocollao,Quito,EC,2021-01-06T12:00:00+00:00,2021-01-06T11:00:00-01:00,so2,5.7634144636,ppm,-0.11072,-78.49953
42641,Carapungo,Quito,EC,2021-01-06T12:00:00+00:00,2021-01-06T11:00:00-01:00,co,0.35469002,ppm,-0.09548,-78.44988
42641,Carapungo,Quito,EC,2021-01-06T12:00:00+00:00,2021-01-06T11:00:00-01:00,pm10,16.04806,µg/m³,-0.09548,-78.44988
42645,Guamani,Quito,EC,2021-01-06T12:00:00+00:00,2021-01-06T11:00:00-01:00,co,0.823812795,ppm,-0.33428,-78.5534
42645,Guamani,Quito,EC,2021-01-06T11:00:00+00:00,2021-01-06T10:00:00-01:00,so2,2.291592246104,ppm,-0.33428,-78.5534
42645,Guamani,Quito,EC,2021-01-06T11:00:00+00:00,2021-01-06T10:00:00-01:00,pm25,39.678,µg/m³,-0.33428,-78.5534
42644,El Camal,Quito,EC,2021-01-06T11:00:00+00:00,2021-01-06T10:00:00-01:00,co,0.538847185,ppm,-0.25192,-78.51713
42641,Carapungo,Quito,EC,2021-01-06T11:00:00+00:00,2021-01-06T10:00:00-01:00,co,0.350740115,ppm,-0.09548,-78.44988
42642,Centro,Quito,EC,2021-01-06T11:00:00+00:00,2021-01-06T10:00:00-01:00,co,0.357872842,ppm,-0.2215,-78.51413
42644,El Camal,Quito,EC,2021-01-06T11:00:00+00:00,2021-01-06T10:00:00-01:00,so2,9.46420213348,ppm,-0.25192,-78.51713
42648,Tumbaco,Quito,EC,2021-01-06T11:00:00+00:00,2021-01-06T10:00:00-01:00,so2,3.289126430524,ppm,-0.21484,-78.40326
42641,Carapungo,Quito,EC,2021-01-06T11:00:00+00:00,2021-01-06T10:00:00-01:00,so2,6.36973823418,ppm,-0.09548,-78.44988
42642,Centro,Quito,EC,2021-01-06T11:00:00+00:00,2021-01-06T10:00:00-01:00,so2,5.467597593108,ppm,-0.2215,-78.51413
42643,Cotocollao,Quito,EC,2021-01-06T11:00:00+00:00,2021-01-06T10:00:00-01:00,so2,5.622903414024,ppm,-0.11072,-78.49953
42648,Tumbaco,Quito,EC,2021-01-06T11:00:00+00:00,2021-01-06T10:00:00-01:00,pm25,24.357,µg/m³,-0.21484,-78.40326
42643,Cotocollao,Quito,EC,2021-01-06T11:00:00+00:00,2021-01-06T10:00:00-01:00,co,0.42750566,ppm,-0.11072,-78.49953
42642,Centro,Quito,EC,2021-01-06T11:00:00+00:00,2021-01-06T10:00:00-01:00,pm25,14.73,µg/m³,-0.2215,-78.51413
42641,Carapungo,Quito,EC,2021-01-06T11:00:00+00:00,2021-01-06T10:00:00-01:00,pm10,21.90969,µg/m³,-0.09548,-78.44988
42644,El Camal,Quito,EC,2021-01-06T11:00:00+00:00,2021-01-06T10:00:00-01:00,pm25,12.679,µg/m³,-0.25192,-78.51713
42646,Los Chillos,Quito,EC,2021-01-06T11:00:00+00:00,2021-01-06T10:00:00-01:00,so2,6.299116113288,ppm,-0.29693,-78.45555
42641,Carapungo,Quito,EC,2021-01-06T11:00:00+00:00,2021-01-06T10:00:00-01:00,pm25,9.378,µg/m³,-0.09548,-78.44988
42645,Guamani,Quito,EC,2021-01-06T11:00:00+00:00,2021-01-06T10:00:00-01:00,co,0.654344697,ppm,-0.33428,-78.5534
42643,Cotocollao,Quito,EC,2021-01-06T11:00:00+00:00,2021-01-06T10:00:00-01:00,pm25,10.951,µg/m³,-0.11072,-78.49953
42648,Tumbaco,Quito,EC,2021-01-06T11:00:00+00:00,2021-01-06T10:00:00-01:00,co,0.134136484,ppm,-0.21484,-78.40326
42646,Los Chillos,Quito,EC,2021-01-06T11:00:00+00:00,2021-01-06T10:00:00-01:00,co,0.29481175,ppm,-0.29693,-78.45555
42645,Guamani,Quito,EC,2021-01-06T10:00:00+00:00,2021-01-06T09:00:00-01:00,so2,2.06511441014,ppm,-0.33428,-78.5534
42644,El Camal,Quito,EC,2021-01-06T10:00:00+00:00,2021-01-06T09:00:00-01:00,pm25,39.314,µg/m³,-0.25192,-78.51713
42642,Centro,Quito,EC,2021-01-06T10:00:00+00:00,2021-01-06T09:00:00-01:00,co,0.333978779,ppm,-0.2215,-78.51413
42645,Guamani,Quito,EC,2021-01-06T10:00:00+00:00,2021-01-06T09:00:00-01:00,co,0.572083632,ppm,-0.33428,-78.5534
42642,Centro,Quito,EC,2021-01-06T10:00:00+00:00,2021-01-06T09:00:00-01:00,pm25,12.028,µg/m³,-0.2215,-78.51413
42646,Los Chillos,Quito,EC,2021-01-06T10:00:00+00:00,2021-01-06T09:00:00-01:00,so2,6.14388884868,ppm,-0.29693,-78.45555
42644,El Camal,Quito,EC,2021-01-06T10:00:00+00:00,2021-01-06T09:00:00-01:00,co,0.5243642,ppm,-0.25192,-78.51713
42645,Guamani,Quito,EC,2021-01-06T10:00:00+00:00,2021-01-06T09:00:00-01:00,pm25,23.7,µg/m³,-0.33428,-78.5534
42648,Tumbaco,Quito,EC,2021-01-06T10:00:00+00:00,2021-01-06T09:00:00-01:00,co,0.148436285,ppm,-0.21484,-78.40326
42641,Carapungo,Quito,EC,2021-01-06T10:00:00+00:00,2021-01-06T09:00:00-01:00,pm25,7.165,µg/m³,-0.09548,-78.44988
42643,Cotocollao,Quito,EC,2021-01-06T10:00:00+00:00,2021-01-06T09:00:00-01:00,so2,5.440207627052,ppm,-0.11072,-78.49953
42641,Carapungo,Quito,EC,2021-01-06T10:00:00+00:00,2021-01-06T09:00:00-01:00,so2,6.401579724356,ppm,-0.09548,-78.44988
42641,Carapungo,Quito,EC,2021-01-06T10:00:00+00:00,2021-01-06T09:00:00-01:00,pm10,27.86178,µg/m³,-0.09548,-78.44988
42646,Los Chillos,Quito,EC,2021-01-06T10:00:00+00:00,2021-01-06T09:00:00-01:00,co,0.302196355,ppm,-0.29693,-78.45555
42643,Cotocollao,Quito,EC,2021-01-06T10:00:00+00:00,2021-01-06T09:00:00-01:00,co,0.445560733,ppm,-0.11072,-78.49953
42648,Tumbaco,Quito,EC,2021-01-06T10:00:00+00:00,2021-01-06T09:00:00-01:00,so2,3.294180219672,ppm,-0.21484,-78.40326
42644,El Camal,Quito,EC,2021-01-06T10:00:00+00:00,2021-01-06T09:00:00-01:00,so2,8.829493350276,ppm,-0.25192,-78.51713
42642,Centro,Quito,EC,2021-01-06T10:00:00+00:00,2021-01-06T09:00:00-01:00,so2,5.238475028108,ppm,-0.2215,-78.51413
42648,Tumbaco,Quito,EC,2021-01-06T10:00:00+00:00,2021-01-06T09:00:00-01:00,pm25,0,µg/m³,-0.21484,-78.40326
42643,Cotocollao,Quito,EC,2021-01-06T10:00:00+00:00,2021-01-06T09:00:00-01:00,pm25,10.507,µg/m³,-0.11072,-78.49953
42641,Carapungo,Quito,EC,2021-01-06T10:00:00+00:00,2021-01-06T09:00:00-01:00,co,0.387686038,ppm,-0.09548,-78.44988
42641,Carapungo,Quito,EC,2021-01-06T09:00:00+00:00,2021-01-06T08:00:00-01:00,co,0.449327454,ppm,-0.09548,-78.44988
42648,Tumbaco,Quito,EC,2021-01-06T09:00:00+00:00,2021-01-06T08:00:00-01:00,so2,3.269696837012,ppm,-0.21484,-78.40326
42643,Cotocollao,Quito,EC,2021-01-06T09:00:00+00:00,2021-01-06T08:00:00-01:00,so2,5.370423440112,ppm,-0.11072,-78.49953
42643,Cotocollao,Quito,EC,2021-01-06T09:00:00+00:00,2021-01-06T08:00:00-01:00,pm25,10.411,µg/m³,-0.11072,-78.49953
42642,Centro,Quito,EC,2021-01-06T09:00:00+00:00,2021-01-06T08:00:00-01:00,pm25,7.476,µg/m³,-0.2215,-78.51413
42645,Guamani,Quito,EC,2021-01-06T09:00:00+00:00,2021-01-06T08:00:00-01:00,co,0.601576256,ppm,-0.33428,-78.5534
42641,Carapungo,Quito,EC,2021-01-06T09:00:00+00:00,2021-01-06T08:00:00-01:00,pm25,6.199,µg/m³,-0.09548,-78.44988
42645,Guamani,Quito,EC,2021-01-06T09:00:00+00:00,2021-01-06T08:00:00-01:00,pm25,8.472,µg/m³,-0.33428,-78.5534
42645,Guamani,Quito,EC,2021-01-06T09:00:00+00:00,2021-01-06T08:00:00-01:00,so2,1.908316019372,ppm,-0.33428,-78.5534
42648,Tumbaco,Quito,EC,2021-01-06T09:00:00+00:00,2021-01-06T08:00:00-01:00,co,0.165930357,ppm,-0.21484,-78.40326
42641,Carapungo,Quito,EC,2021-01-06T09:00:00+00:00,2021-01-06T08:00:00-01:00,so2,6.469661857956,ppm,-0.09548,-78.44988
42642,Centro,Quito,EC,2021-01-06T09:00:00+00:00,2021-01-06T08:00:00-01:00,so2,5.180500472804,ppm,-0.2215,-78.51413
42643,Cotocollao,Quito,EC,2021-01-06T09:00:00+00:00,2021-01-06T08:00:00-01:00,co,0.498649746,ppm,-0.11072,-78.49953
42646,Los Chillos,Quito,EC,2021-01-06T09:00:00+00:00,2021-01-06T08:00:00-01:00,co,0.321327634,ppm,-0.29693,-78.45555
42644,El Camal,Quito,EC,2021-01-06T09:00:00+00:00,2021-01-06T08:00:00-01:00,pm25,32.264,µg/m³,-0.25192,-78.51713
42646,Los Chillos,Quito,EC,2021-01-06T09:00:00+00:00,2021-01-06T08:00:00-01:00,so2,5.962921300484,ppm,-0.29693,-78.45555
42641,Carapungo,Quito,EC,2021-01-06T09:00:00+00:00,2021-01-06T08:00:00-01:00,pm10,29.70649,µg/m³,-0.09548,-78.44988
42644,El Camal,Quito,EC,2021-01-06T09:00:00+00:00,2021-01-06T08:00:00-01:00,so2,8.458236238668,ppm,-0.25192,-78.51713
42648,Tumbaco,Quito,EC,2021-01-06T09:00:00+00:00,2021-01-06T08:00:00-01:00,pm25,9.36,µg/m³,-0.21484,-78.40326
42644,El Camal,Quito,EC,2021-01-06T09:00:00+00:00,2021-01-06T08:00:00-01:00,co,0.531485478,ppm,-0.25192,-78.51713
42642,Centro,Quito,EC,2021-01-06T09:00:00+00:00,2021-01-06T08:00:00-01:00,co,0.340310076,ppm,-0.2215,-78.51413
42642,Centro,Quito,EC,2021-01-06T08:00:00+00:00,2021-01-06T07:00:00-01:00,co,0.366906103,ppm,-0.2215,-78.51413
42643,Cotocollao,Quito,EC,2021-01-06T08:00:00+00:00,2021-01-06T07:00:00-01:00,so2,5.290165078772,ppm,-0.11072,-78.49953
42648,Tumbaco,Quito,EC,2021-01-06T08:00:00+00:00,2021-01-06T07:00:00-01:00,pm25,2.373,µg/m³,-0.21484,-78.40326
42641,Carapungo,Quito,EC,2021-01-06T08:00:00+00:00,2021-01-06T07:00:00-01:00,pm10,29.98291,µg/m³,-0.09548,-78.44988
42646,Los Chillos,Quito,EC,2021-01-06T08:00:00+00:00,2021-01-06T07:00:00-01:00,co,0.346183413,ppm,-0.29693,-78.45555
42641,Carapungo,Quito,EC,2021-01-06T08:00:00+00:00,2021-01-06T07:00:00-01:00,pm25,2.511,µg/m³,-0.09548,-78.44988
42642,Centro,Quito,EC,2021-01-06T08:00:00+00:00,2021-01-06T07:00:00-01:00,so2,5.172356802208,ppm,-0.2215,-78.51413
42641,Carapungo,Quito,EC,2021-01-06T08:00:00+00:00,2021-01-06T07:00:00-01:00,co,0.522440768,ppm,-0.09548,-78.44988
42646,Los Chillos,Quito,EC,2021-01-06T08:00:00+00:00,2021-01-06T07:00:00-01:00,so2,5.779858917408,ppm,-0.29693,-78.45555
42644,El Camal,Quito,EC,2021-01-06T08:00:00+00:00,2021-01-06T07:00:00-01:00,co,0.559890447,ppm,-0.25192,-78.51713
42644,El Camal,Quito,EC,2021-01-06T08:00:00+00:00,2021-01-06T07:00:00-01:00,so2,8.18465080334,ppm,-0.25192,-78.51713
42643,Cotocollao,Quito,EC,2021-01-06T08:00:00+00:00,2021-01-06T07:00:00-01:00,pm25,4.909,µg/m³,-0.11072,-78.49953
42642,Centro,Quito,EC,2021-01-06T08:00:00+00:00,2021-01-06T07:00:00-01:00,pm25,11.744,µg/m³,-0.2215,-78.51413
42648,Tumbaco,Quito,EC,2021-01-06T08:00:00+00:00,2021-01-06T07:00:00-01:00,so2,3.26021770918,ppm,-0.21484,-78.40326
42644,El Camal,Quito,EC,2021-01-06T08:00:00+00:00,2021-01-06T07:00:00-01:00,pm25,5.627,µg/m³,-0.25192,-78.51713
42645,Guamani,Quito,EC,2021-01-06T08:00:00+00:00,2021-01-06T07:00:00-01:00,co,0.649238443,ppm,-0.33428,-78.5534
42645,Guamani,Quito,EC,2021-01-06T08:00:00+00:00,2021-01-06T07:00:00-01:00,pm25,4.482,µg/m³,-0.33428,-78.5534
42645,Guamani,Quito,EC,2021-01-06T08:00:00+00:00,2021-01-06T07:00:00-01:00,so2,1.90014616334,ppm,-0.33428,-78.5534
42641,Carapungo,Quito,EC,2021-01-06T08:00:00+00:00,2021-01-06T07:00:00-01:00,so2,6.490924431988,ppm,-0.09548,-78.44988
42648,Tumbaco,Quito,EC,2021-01-06T08:00:00+00:00,2021-01-06T07:00:00-01:00,co,0.188965745,ppm,-0.21484,-78.40326
42643,Cotocollao,Quito,EC,2021-01-06T08:00:00+00:00,2021-01-06T07:00:00-01:00,co,0.513235772,ppm,-0.11072,-78.49953
42648,Tumbaco,Quito,EC,2021-01-06T07:00:00+00:00,2021-01-06T06:00:00-01:00,pm25,0.806,µg/m³,-0.21484,-78.40326
42643,Cotocollao,Quito,EC,2021-01-06T07:00:00+00:00,2021-01-06T06:00:00-01:00,pm25,14.038,µg/m³,-0.11072,-78.49953
42641,Carapungo,Quito,EC,2021-01-06T07:00:00+00:00,2021-01-06T06:00:00-01:00,pm10,29.78346,µg/m³,-0.09548,-78.44988
42642,Centro,Quito,EC,2021-01-06T07:00:00+00:00,2021-01-06T06:00:00-01:00,so2,5.141615100344,ppm,-0.2215,-78.51413
42644,El Camal,Quito,EC,2021-01-06T07:00:00+00:00,2021-01-06T06:00:00-01:00,so2,8.261976395848,ppm,-0.25192,-78.51713
42642,Centro,Quito,EC,2021-01-06T07:00:00+00:00,2021-01-06T06:00:00-01:00,no2,31.80735284605,ppm,-0.2215,-78.51413
42641,Carapungo,Quito,EC,2021-01-06T07:00:00+00:00,2021-01-06T06:00:00-01:00,co,0.581677894,ppm,-0.09548,-78.44988
42644,El Camal,Quito,EC,2021-01-06T07:00:00+00:00,2021-01-06T06:00:00-01:00,co,0.602343339,ppm,-0.25192,-78.51713
42646,Los Chillos,Quito,EC,2021-01-06T07:00:00+00:00,2021-01-06T06:00:00-01:00,co,0.422891713,ppm,-0.29693,-78.45555
42642,Centro,Quito,EC,2021-01-06T07:00:00+00:00,2021-01-06T06:00:00-01:00,co,0.398173322,ppm,-0.2215,-78.51413
42648,Tumbaco,Quito,EC,2021-01-06T07:00:00+00:00,2021-01-06T06:00:00-01:00,co,0.224091277,ppm,-0.21484,-78.40326
42645,Guamani,Quito,EC,2021-01-06T07:00:00+00:00,2021-01-06T06:00:00-01:00,pm25,7.755,µg/m³,-0.33428,-78.5534
42644,El Camal,Quito,EC,2021-01-06T07:00:00+00:00,2021-01-06T06:00:00-01:00,pm25,7.121,µg/m³,-0.25192,-78.51713
42648,Tumbaco,Quito,EC,2021-01-06T07:00:00+00:00,2021-01-06T06:00:00-01:00,so2,3.241599864184,ppm,-0.21484,-78.40326
42646,Los Chillos,Quito,EC,2021-01-06T07:00:00+00:00,2021-01-06T06:00:00-01:00,so2,5.770039378908,ppm,-0.29693,-78.45555
42648,Tumbaco,Quito,EC,2021-01-06T07:00:00+00:00,2021-01-06T06:00:00-01:00,no2,3.47126061802,ppm,-0.21484,-78.40326
42645,Guamani,Quito,EC,2021-01-06T07:00:00+00:00,2021-01-06T06:00:00-01:00,no2,26.05701970959,ppm,-0.33428,-78.5534
42643,Cotocollao,Quito,EC,2021-01-06T07:00:00+00:00,2021-01-06T06:00:00-01:00,so2,5.219438216136,ppm,-0.11072,-78.49953
42641,Carapungo,Quito,EC,2021-01-06T07:00:00+00:00,2021-01-06T06:00:00-01:00,no2,9.72554708364,ppm,-0.09548,-78.44988
42646,Los Chillos,Quito,EC,2021-01-06T07:00:00+00:00,2021-01-06T06:00:00-01:00,no2,9.05047527331,ppm,-0.29693,-78.45555
42644,El Camal,Quito,EC,2021-01-06T07:00:00+00:00,2021-01-06T06:00:00-01:00,no2,21.75085133729,ppm,-0.25192,-78.51713
42643,Cotocollao,Quito,EC,2021-01-06T07:00:00+00:00,2021-01-06T06:00:00-01:00,co,0.547983487,ppm,-0.11072,-78.49953
42641,Carapungo,Quito,EC,2021-01-06T07:00:00+00:00,2021-01-06T06:00:00-01:00,so2,6.485530232172,ppm,-0.09548,-78.44988
42643,Cotocollao,Quito,EC,2021-01-06T07:00:00+00:00,2021-01-06T06:00:00-01:00,no2,3.99213775301,ppm,-0.11072,-78.49953
42645,Guamani,Quito,EC,2021-01-06T07:00:00+00:00,2021-01-06T06:00:00-01:00,so2,1.946075418084,ppm,-0.33428,-78.5534
42642,Centro,Quito,EC,2021-01-06T07:00:00+00:00,2021-01-06T06:00:00-01:00,pm25,9.077,µg/m³,-0.2215,-78.51413
42641,Carapungo,Quito,EC,2021-01-06T07:00:00+00:00,2021-01-06T06:00:00-01:00,pm25,13.469,µg/m³,-0.09548,-78.44988
42645,Guamani,Quito,EC,2021-01-06T07:00:00+00:00,2021-01-06T06:00:00-01:00,co,0.685199752,ppm,-0.33428,-78.5534
42645,Guamani,Quito,EC,2021-01-06T06:00:00+00:00,2021-01-06T05:00:00-01:00,co,0.727561052,ppm,-0.33428,-78.5534
42648,Tumbaco,Quito,EC,2021-01-06T06:00:00+00:00,2021-01-06T05:00:00-01:00,co,0.222808989,ppm,-0.21484,-78.40326
42646,Los Chillos,Quito,EC,2021-01-06T06:00:00+00:00,2021-01-06T05:00:00-01:00,no2,8.08769876387,ppm,-0.29693,-78.45555
42643,Cotocollao,Quito,EC,2021-01-06T06:00:00+00:00,2021-01-06T05:00:00-01:00,co,0.53558422,ppm,-0.11072,-78.49953
42643,Cotocollao,Quito,EC,2021-01-06T06:00:00+00:00,2021-01-06T05:00:00-01:00,no2,7.64767981229,ppm,-0.11072,-78.49953
42643,Cotocollao,Quito,EC,2021-01-06T06:00:00+00:00,2021-01-06T05:00:00-01:00,pm25,14.279,µg/m³,-0.11072,-78.49953
42646,Los Chillos,Quito,EC,2021-01-06T06:00:00+00:00,2021-01-06T05:00:00-01:00,co,0.489135627,ppm,-0.29693,-78.45555
42648,Tumbaco,Quito,EC,2021-01-06T06:00:00+00:00,2021-01-06T05:00:00-01:00,so2,3.228638073364,ppm,-0.21484,-78.40326
42644,El Camal,Quito,EC,2021-01-06T06:00:00+00:00,2021-01-06T05:00:00-01:00,pm25,7.457,µg/m³,-0.25192,-78.51713
42644,El Camal,Quito,EC,2021-01-06T06:00:00+00:00,2021-01-06T05:00:00-01:00,so2,8.269334503364,ppm,-0.25192,-78.51713
42641,Carapungo,Quito,EC,2021-01-06T06:00:00+00:00,2021-01-06T05:00:00-01:00,so2,6.490872061116,ppm,-0.09548,-78.44988
42641,Carapungo,Quito,EC,2021-01-06T06:00:00+00:00,2021-01-06T05:00:00-01:00,co,0.571740162,ppm,-0.09548,-78.44988
42642,Centro,Quito,EC,2021-01-06T06:00:00+00:00,2021-01-06T05:00:00-01:00,co,0.418426603,ppm,-0.2215,-78.51413
42648,Tumbaco,Quito,EC,2021-01-06T06:00:00+00:00,2021-01-06T05:00:00-01:00,pm25,3.492,µg/m³,-0.21484,-78.40326
42643,Cotocollao,Quito,EC,2021-01-06T06:00:00+00:00,2021-01-06T05:00:00-01:00,so2,5.128391455164,ppm,-0.11072,-78.49953
42641,Carapungo,Quito,EC,2021-01-06T06:00:00+00:00,2021-01-06T05:00:00-01:00,pm10,29.46435,µg/m³,-0.09548,-78.44988
42645,Guamani,Quito,EC,2021-01-06T06:00:00+00:00,2021-01-06T05:00:00-01:00,so2,1.985405942956,ppm,-0.33428,-78.5534
42644,El Camal,Quito,EC,2021-01-06T06:00:00+00:00,2021-01-06T05:00:00-01:00,co,0.650692466,ppm,-0.25192,-78.51713
42645,Guamani,Quito,EC,2021-01-06T06:00:00+00:00,2021-01-06T05:00:00-01:00,pm25,9.929,µg/m³,-0.33428,-78.5534
42644,El Camal,Quito,EC,2021-01-06T06:00:00+00:00,2021-01-06T05:00:00-01:00,no2,13.83051020885,ppm,-0.25192,-78.51713
42642,Centro,Quito,EC,2021-01-06T06:00:00+00:00,2021-01-06T05:00:00-01:00,no2,37.04997180761,ppm,-0.2215,-78.51413
42645,Guamani,Quito,EC,2021-01-06T06:00:00+00:00,2021-01-06T05:00:00-01:00,no2,22.44096653058,ppm,-0.33428,-78.5534
42642,Centro,Quito,EC,2021-01-06T06:00:00+00:00,2021-01-06T05:00:00-01:00,pm25,5.451,µg/m³,-0.2215,-78.51413
42641,Carapungo,Quito,EC,2021-01-06T06:00:00+00:00,2021-01-06T05:00:00-01:00,pm25,10.527,µg/m³,-0.09548,-78.44988
42648,Tumbaco,Quito,EC,2021-01-06T06:00:00+00:00,2021-01-06T05:00:00-01:00,no2,2.32984393593,ppm,-0.21484,-78.40326
42646,Los Chillos,Quito,EC,2021-01-06T06:00:00+00:00,2021-01-06T05:00:00-01:00,so2,6.0514542596,ppm,-0.29693,-78.45555
42641,Carapungo,Quito,EC,2021-01-06T06:00:00+00:00,2021-01-06T05:00:00-01:00,no2,16.52703660443,ppm,-0.09548,-78.44988
42642,Centro,Quito,EC,2021-01-06T06:00:00+00:00,2021-01-06T05:00:00-01:00,so2,5.010478436856,ppm,-0.2215,-78.51413
42643,Cotocollao,Quito,EC,2021-01-06T05:00:00+00:00,2021-01-06T04:00:00-01:00,so2,5.065677335944,ppm,-0.11072,-78.49953
42641,Carapungo,Quito,EC,2021-01-06T05:00:00+00:00,2021-01-06T04:00:00-01:00,no2,17.01218570489,ppm,-0.09548,-78.44988
42641,Carapungo,Quito,EC,2021-01-06T05:00:00+00:00,2021-01-06T04:00:00-01:00,pm10,29.7115,µg/m³,-0.09548,-78.44988
42644,El Camal,Quito,EC,2021-01-06T05:00:00+00:00,2021-01-06T04:00:00-01:00,so2,8.321103110336,ppm,-0.25192,-78.51713
42645,Guamani,Quito,EC,2021-01-06T05:00:00+00:00,2021-01-06T04:00:00-01:00,so2,1.951024465488,ppm,-0.33428,-78.5534
42645,Guamani,Quito,EC,2021-01-06T05:00:00+00:00,2021-01-06T04:00:00-01:00,pm25,19.141,µg/m³,-0.33428,-78.5534
42643,Cotocollao,Quito,EC,2021-01-06T05:00:00+00:00,2021-01-06T04:00:00-01:00,no2,6.00607064678,ppm,-0.11072,-78.49953
42646,Los Chillos,Quito,EC,2021-01-06T05:00:00+00:00,2021-01-06T04:00:00-01:00,so2,6.182617108524,ppm,-0.29693,-78.45555
42648,Tumbaco,Quito,EC,2021-01-06T05:00:00+00:00,2021-01-06T04:00:00-01:00,co,0.230766044,ppm,-0.21484,-78.40326
42644,El Camal,Quito,EC,2021-01-06T05:00:00+00:00,2021-01-06T04:00:00-01:00,pm25,37.628,µg/m³,-0.25192,-78.51713
42648,Tumbaco,Quito,EC,2021-01-06T05:00:00+00:00,2021-01-06T04:00:00-01:00,so2,3.225076854068,ppm,-0.21484,-78.40326
42645,Guamani,Quito,EC,2021-01-06T05:00:00+00:00,2021-01-06T04:00:00-01:00,co,0.730858364,ppm,-0.33428,-78.5534
42646,Los Chillos,Quito,EC,2021-01-06T05:00:00+00:00,2021-01-06T04:00:00-01:00,co,0.550719798,ppm,-0.29693,-78.45555
42644,El Camal,Quito,EC,2021-01-06T05:00:00+00:00,2021-01-06T04:00:00-01:00,co,0.666514984,ppm,-0.25192,-78.51713
42643,Cotocollao,Quito,EC,2021-01-06T05:00:00+00:00,2021-01-06T04:00:00-01:00,pm25,15.96,µg/m³,-0.11072,-78.49953
42643,Cotocollao,Quito,EC,2021-01-06T05:00:00+00:00,2021-01-06T04:00:00-01:00,co,0.530798538,ppm,-0.11072,-78.49953
42642,Centro,Quito,EC,2021-01-06T05:00:00+00:00,2021-01-06T04:00:00-01:00,so2,5.059654685664,ppm,-0.2215,-78.51413
